Link,Title,string,url,css_string
miconazole-2.html, Miconazole ,miconazole-2,https://bnf.nice.org.uk/interaction/miconazole-2.html,#miconazole-2 .interactant span
midazolam-2.html, Midazolam ,midazolam-2,https://bnf.nice.org.uk/interaction/midazolam-2.html,#midazolam-2 .interactant span
midodrine.html, Midodrine ,midodrine,https://bnf.nice.org.uk/interaction/midodrine.html,#midodrine .interactant span
midostaurin-2.html, Midostaurin ,midostaurin-2,https://bnf.nice.org.uk/interaction/midostaurin-2.html,#midostaurin-2 .interactant span
mifamurtide-2.html, Mifamurtide ,mifamurtide-2,https://bnf.nice.org.uk/interaction/mifamurtide-2.html,#mifamurtide-2 .interactant span
mifepristone-2.html, Mifepristone ,mifepristone-2,https://bnf.nice.org.uk/interaction/mifepristone-2.html,#mifepristone-2 .interactant span
minocycline-2.html, Minocycline ,minocycline-2,https://bnf.nice.org.uk/interaction/minocycline-2.html,#minocycline-2 .interactant span
minoxidil-2.html, Minoxidil ,minoxidil-2,https://bnf.nice.org.uk/interaction/minoxidil-2.html,#minoxidil-2 .interactant span
mirabegron-2.html, Mirabegron ,mirabegron-2,https://bnf.nice.org.uk/interaction/mirabegron-2.html,#mirabegron-2 .interactant span
mirtazapine-2.html, Mirtazapine ,mirtazapine-2,https://bnf.nice.org.uk/interaction/mirtazapine-2.html,#mirtazapine-2 .interactant span
mitomycin-2.html, Mitomycin ,mitomycin-2,https://bnf.nice.org.uk/interaction/mitomycin-2.html,#mitomycin-2 .interactant span
mitotane-2.html, Mitotane ,mitotane-2,https://bnf.nice.org.uk/interaction/mitotane-2.html,#mitotane-2 .interactant span
mitoxantrone-2.html, Mitoxantrone ,mitoxantrone-2,https://bnf.nice.org.uk/interaction/mitoxantrone-2.html,#mitoxantrone-2 .interactant span
mivacurium-2.html, Mivacurium ,mivacurium-2,https://bnf.nice.org.uk/interaction/mivacurium-2.html,#mivacurium-2 .interactant span
mizolastine-2.html, Mizolastine ,mizolastine-2,https://bnf.nice.org.uk/interaction/mizolastine-2.html,#mizolastine-2 .interactant span
moclobemide-2.html, Moclobemide ,moclobemide-2,https://bnf.nice.org.uk/interaction/moclobemide-2.html,#moclobemide-2 .interactant span
modafinil-2.html, Modafinil ,modafinil-2,https://bnf.nice.org.uk/interaction/modafinil-2.html,#modafinil-2 .interactant span
mometasone.html, Mometasone ,mometasone,https://bnf.nice.org.uk/interaction/mometasone.html,#mometasone .interactant span
montelukast-2.html, Montelukast ,montelukast-2,https://bnf.nice.org.uk/interaction/montelukast-2.html,#montelukast-2 .interactant span
morphine-2.html, Morphine ,morphine-2,https://bnf.nice.org.uk/interaction/morphine-2.html,#morphine-2 .interactant span
moxifloxacin-2.html, Moxifloxacin ,moxifloxacin-2,https://bnf.nice.org.uk/interaction/moxifloxacin-2.html,#moxifloxacin-2 .interactant span
moxisylyte-2.html, Moxisylyte ,moxisylyte-2,https://bnf.nice.org.uk/interaction/moxisylyte-2.html,#moxisylyte-2 .interactant span
moxonidine-2.html, Moxonidine ,moxonidine-2,https://bnf.nice.org.uk/interaction/moxonidine-2.html,#moxonidine-2 .interactant span
mycophenolate.html, Mycophenolate ,mycophenolate,https://bnf.nice.org.uk/interaction/mycophenolate.html,#mycophenolate .interactant span
nabilone-2.html, Nabilone ,nabilone-2,https://bnf.nice.org.uk/interaction/nabilone-2.html,#nabilone-2 .interactant span
nabumetone-2.html, Nabumetone ,nabumetone-2,https://bnf.nice.org.uk/interaction/nabumetone-2.html,#nabumetone-2 .interactant span
nadolol-2.html, Nadolol ,nadolol-2,https://bnf.nice.org.uk/interaction/nadolol-2.html,#nadolol-2 .interactant span
nalmefene-2.html, Nalmefene ,nalmefene-2,https://bnf.nice.org.uk/interaction/nalmefene-2.html,#nalmefene-2 .interactant span
naloxegol-2.html, Naloxegol ,naloxegol-2,https://bnf.nice.org.uk/interaction/naloxegol-2.html,#naloxegol-2 .interactant span
nandrolone-2.html, Nandrolone ,nandrolone-2,https://bnf.nice.org.uk/interaction/nandrolone-2.html,#nandrolone-2 .interactant span
naproxen-2.html, Naproxen ,naproxen-2,https://bnf.nice.org.uk/interaction/naproxen-2.html,#naproxen-2 .interactant span
naratriptan-2.html, Naratriptan ,naratriptan-2,https://bnf.nice.org.uk/interaction/naratriptan-2.html,#naratriptan-2 .interactant span
natalizumab-2.html, Natalizumab ,natalizumab-2,https://bnf.nice.org.uk/interaction/natalizumab-2.html,#natalizumab-2 .interactant span
nateglinide-2.html, Nateglinide ,nateglinide-2,https://bnf.nice.org.uk/interaction/nateglinide-2.html,#nateglinide-2 .interactant span
nebivolol-2.html, Nebivolol ,nebivolol-2,https://bnf.nice.org.uk/interaction/nebivolol-2.html,#nebivolol-2 .interactant span
necitumumab-2.html, Necitumumab ,necitumumab-2,https://bnf.nice.org.uk/interaction/necitumumab-2.html,#necitumumab-2 .interactant span
nefopam.html, Nefopam ,nefopam,https://bnf.nice.org.uk/interaction/nefopam.html,#nefopam .interactant span
nelarabine-2.html, Nelarabine ,nelarabine-2,https://bnf.nice.org.uk/interaction/nelarabine-2.html,#nelarabine-2 .interactant span
neomycin.html, Neomycin ,neomycin,https://bnf.nice.org.uk/interaction/neomycin.html,#neomycin .interactant span
neostigmine-2.html, Neostigmine ,neostigmine-2,https://bnf.nice.org.uk/interaction/neostigmine-2.html,#neostigmine-2 .interactant span
nepafenac-2.html, Nepafenac ,nepafenac-2,https://bnf.nice.org.uk/interaction/nepafenac-2.html,#nepafenac-2 .interactant span
netupitant.html, Netupitant ,netupitant,https://bnf.nice.org.uk/interaction/netupitant.html,#netupitant .interactant span
nevirapine-2.html, Nevirapine ,nevirapine-2,https://bnf.nice.org.uk/interaction/nevirapine-2.html,#nevirapine-2 .interactant span
nicardipine.html, Nicardipine ,nicardipine,https://bnf.nice.org.uk/interaction/nicardipine.html,#nicardipine .interactant span
nicorandil-2.html, Nicorandil ,nicorandil-2,https://bnf.nice.org.uk/interaction/nicorandil-2.html,#nicorandil-2 .interactant span
nicotinic-acid-2.html, Nicotinic acid ,nicotinic-acid-2,https://bnf.nice.org.uk/interaction/nicotinic-acid-2.html,#nicotinic-acid-2 .interactant span
nifedipine-2.html, Nifedipine ,nifedipine-2,https://bnf.nice.org.uk/interaction/nifedipine-2.html,#nifedipine-2 .interactant span
nilotinib-2.html, Nilotinib ,nilotinib-2,https://bnf.nice.org.uk/interaction/nilotinib-2.html,#nilotinib-2 .interactant span
nimodipine-2.html, Nimodipine ,nimodipine-2,https://bnf.nice.org.uk/interaction/nimodipine-2.html,#nimodipine-2 .interactant span
nintedanib-2.html, Nintedanib ,nintedanib-2,https://bnf.nice.org.uk/interaction/nintedanib-2.html,#nintedanib-2 .interactant span
nitisinone-2.html, Nitisinone ,nitisinone-2,https://bnf.nice.org.uk/interaction/nitisinone-2.html,#nitisinone-2 .interactant span
nitrazepam-2.html, Nitrazepam ,nitrazepam-2,https://bnf.nice.org.uk/interaction/nitrazepam-2.html,#nitrazepam-2 .interactant span
nitrofurantoin-2.html, Nitrofurantoin ,nitrofurantoin-2,https://bnf.nice.org.uk/interaction/nitrofurantoin-2.html,#nitrofurantoin-2 .interactant span
nitrous-oxide-2.html, Nitrous oxide ,nitrous-oxide-2,https://bnf.nice.org.uk/interaction/nitrous-oxide-2.html,#nitrous-oxide-2 .interactant span
nivolumab-2.html, Nivolumab ,nivolumab-2,https://bnf.nice.org.uk/interaction/nivolumab-2.html,#nivolumab-2 .interactant span
nizatidine-2.html, Nizatidine ,nizatidine-2,https://bnf.nice.org.uk/interaction/nizatidine-2.html,#nizatidine-2 .interactant span
noradrenalinenorepinephrine-2.html, Noradrenaline/norepinephrine ,noradrenalinenorepinephrine-2,https://bnf.nice.org.uk/interaction/noradrenalinenorepinephrine-2.html,#noradrenalinenorepinephrine-2 .interactant span
norethisterone-2.html, Norethisterone ,norethisterone-2,https://bnf.nice.org.uk/interaction/norethisterone-2.html,#norethisterone-2 .interactant span
norfloxacin-2.html, Norfloxacin ,norfloxacin-2,https://bnf.nice.org.uk/interaction/norfloxacin-2.html,#norfloxacin-2 .interactant span
normal-immunoglobulin-2.html, Normal immunoglobulin ,normal-immunoglobulin-2,https://bnf.nice.org.uk/interaction/normal-immunoglobulin-2.html,#normal-immunoglobulin-2 .interactant span
nortriptyline-2.html, Nortriptyline ,nortriptyline-2,https://bnf.nice.org.uk/interaction/nortriptyline-2.html,#nortriptyline-2 .interactant span
obeticholic-acid-2.html, Obeticholic acid ,obeticholic-acid-2,https://bnf.nice.org.uk/interaction/obeticholic-acid-2.html,#obeticholic-acid-2 .interactant span
obinutuzumab-2.html, Obinutuzumab ,obinutuzumab-2,https://bnf.nice.org.uk/interaction/obinutuzumab-2.html,#obinutuzumab-2 .interactant span
ocrelizumab-2.html, Ocrelizumab ,ocrelizumab-2,https://bnf.nice.org.uk/interaction/ocrelizumab-2.html,#ocrelizumab-2 .interactant span
octreotide-2.html, Octreotide ,octreotide-2,https://bnf.nice.org.uk/interaction/octreotide-2.html,#octreotide-2 .interactant span
ofatumumab-2.html, Ofatumumab ,ofatumumab-2,https://bnf.nice.org.uk/interaction/ofatumumab-2.html,#ofatumumab-2 .interactant span
ofloxacin-2.html, Ofloxacin ,ofloxacin-2,https://bnf.nice.org.uk/interaction/ofloxacin-2.html,#ofloxacin-2 .interactant span
olanzapine-2.html, Olanzapine ,olanzapine-2,https://bnf.nice.org.uk/interaction/olanzapine-2.html,#olanzapine-2 .interactant span
olaparib-2.html, Olaparib ,olaparib-2,https://bnf.nice.org.uk/interaction/olaparib-2.html,#olaparib-2 .interactant span
olaratumab-2.html, Olaratumab ,olaratumab-2,https://bnf.nice.org.uk/interaction/olaratumab-2.html,#olaratumab-2 .interactant span
olmesartan.html, Olmesartan ,olmesartan,https://bnf.nice.org.uk/interaction/olmesartan.html,#olmesartan .interactant span
olodaterol-2.html, Olodaterol ,olodaterol-2,https://bnf.nice.org.uk/interaction/olodaterol-2.html,#olodaterol-2 .interactant span
olsalazine.html, Olsalazine ,olsalazine,https://bnf.nice.org.uk/interaction/olsalazine.html,#olsalazine .interactant span
ombitasvir.html, Ombitasvir ,ombitasvir,https://bnf.nice.org.uk/interaction/ombitasvir.html,#ombitasvir .interactant span
omega-3-acid-ethyl-esters-2.html, Omega-3-acid ethyl esters ,omega-3-acid-ethyl-esters-2,https://bnf.nice.org.uk/interaction/omega-3-acid-ethyl-esters-2.html,#omega-3-acid-ethyl-esters-2 .interactant span
omeprazole-2.html, Omeprazole ,omeprazole-2,https://bnf.nice.org.uk/interaction/omeprazole-2.html,#omeprazole-2 .interactant span
ondansetron-2.html, Ondansetron ,ondansetron-2,https://bnf.nice.org.uk/interaction/ondansetron-2.html,#ondansetron-2 .interactant span
opicapone-2.html, Opicapone ,opicapone-2,https://bnf.nice.org.uk/interaction/opicapone-2.html,#opicapone-2 .interactant span
orphenadrine.html, Orphenadrine ,orphenadrine,https://bnf.nice.org.uk/interaction/orphenadrine.html,#orphenadrine .interactant span
osimertinib-2.html, Osimertinib ,osimertinib-2,https://bnf.nice.org.uk/interaction/osimertinib-2.html,#osimertinib-2 .interactant span
ospemifene-2.html, Ospemifene ,ospemifene-2,https://bnf.nice.org.uk/interaction/ospemifene-2.html,#ospemifene-2 .interactant span
oxaliplatin-2.html, Oxaliplatin ,oxaliplatin-2,https://bnf.nice.org.uk/interaction/oxaliplatin-2.html,#oxaliplatin-2 .interactant span
oxazepam-2.html, Oxazepam ,oxazepam-2,https://bnf.nice.org.uk/interaction/oxazepam-2.html,#oxazepam-2 .interactant span
oxcarbazepine-2.html, Oxcarbazepine ,oxcarbazepine-2,https://bnf.nice.org.uk/interaction/oxcarbazepine-2.html,#oxcarbazepine-2 .interactant span
oxprenolol.html, Oxprenolol ,oxprenolol,https://bnf.nice.org.uk/interaction/oxprenolol.html,#oxprenolol .interactant span
oxybuprocaine.html, Oxybuprocaine ,oxybuprocaine,https://bnf.nice.org.uk/interaction/oxybuprocaine.html,#oxybuprocaine .interactant span
oxybutynin.html, Oxybutynin ,oxybutynin,https://bnf.nice.org.uk/interaction/oxybutynin.html,#oxybutynin .interactant span
oxycodone.html, Oxycodone ,oxycodone,https://bnf.nice.org.uk/interaction/oxycodone.html,#oxycodone .interactant span
oxymetholone-2.html, Oxymetholone ,oxymetholone-2,https://bnf.nice.org.uk/interaction/oxymetholone-2.html,#oxymetholone-2 .interactant span
oxytetracycline-2.html, Oxytetracycline ,oxytetracycline-2,https://bnf.nice.org.uk/interaction/oxytetracycline-2.html,#oxytetracycline-2 .interactant span
paclitaxel-2.html, Paclitaxel ,paclitaxel-2,https://bnf.nice.org.uk/interaction/paclitaxel-2.html,#paclitaxel-2 .interactant span
palbociclib-2.html, Palbociclib ,palbociclib-2,https://bnf.nice.org.uk/interaction/palbociclib-2.html,#palbociclib-2 .interactant span
paliperidone-2.html, Paliperidone ,paliperidone-2,https://bnf.nice.org.uk/interaction/paliperidone-2.html,#paliperidone-2 .interactant span
palonosetron-2.html, Palonosetron ,palonosetron-2,https://bnf.nice.org.uk/interaction/palonosetron-2.html,#palonosetron-2 .interactant span
pamidronate.html, Pamidronate ,pamidronate,https://bnf.nice.org.uk/interaction/pamidronate.html,#pamidronate .interactant span
pancreatin-2.html, Pancreatin ,pancreatin-2,https://bnf.nice.org.uk/interaction/pancreatin-2.html,#pancreatin-2 .interactant span
pancuronium.html, Pancuronium ,pancuronium,https://bnf.nice.org.uk/interaction/pancuronium.html,#pancuronium .interactant span
panitumumab-2.html, Panitumumab ,panitumumab-2,https://bnf.nice.org.uk/interaction/panitumumab-2.html,#panitumumab-2 .interactant span
panobinostat-2.html, Panobinostat ,panobinostat-2,https://bnf.nice.org.uk/interaction/panobinostat-2.html,#panobinostat-2 .interactant span
pantoprazole-2.html, Pantoprazole ,pantoprazole-2,https://bnf.nice.org.uk/interaction/pantoprazole-2.html,#pantoprazole-2 .interactant span
papaveretum-2.html, Papaveretum ,papaveretum-2,https://bnf.nice.org.uk/interaction/papaveretum-2.html,#papaveretum-2 .interactant span
paracetamol-2.html, Paracetamol ,paracetamol-2,https://bnf.nice.org.uk/interaction/paracetamol-2.html,#paracetamol-2 .interactant span
parathyroid-hormone-2.html, Parathyroid hormone ,parathyroid-hormone-2,https://bnf.nice.org.uk/interaction/parathyroid-hormone-2.html,#parathyroid-hormone-2 .interactant span
parecoxib-2.html, Parecoxib ,parecoxib-2,https://bnf.nice.org.uk/interaction/parecoxib-2.html,#parecoxib-2 .interactant span
paricalcitol-2.html, Paricalcitol ,paricalcitol-2,https://bnf.nice.org.uk/interaction/paricalcitol-2.html,#paricalcitol-2 .interactant span
paritaprevir.html, Paritaprevir ,paritaprevir,https://bnf.nice.org.uk/interaction/paritaprevir.html,#paritaprevir .interactant span
paroxetine-2.html, Paroxetine ,paroxetine-2,https://bnf.nice.org.uk/interaction/paroxetine-2.html,#paroxetine-2 .interactant span
pasireotide-2.html, Pasireotide ,pasireotide-2,https://bnf.nice.org.uk/interaction/pasireotide-2.html,#pasireotide-2 .interactant span
pazopanib-2.html, Pazopanib ,pazopanib-2,https://bnf.nice.org.uk/interaction/pazopanib-2.html,#pazopanib-2 .interactant span
pegaspargase-2.html, Pegaspargase ,pegaspargase-2,https://bnf.nice.org.uk/interaction/pegaspargase-2.html,#pegaspargase-2 .interactant span
peginterferon-alfa-2.html, Peginterferon alfa ,peginterferon-alfa-2,https://bnf.nice.org.uk/interaction/peginterferon-alfa-2.html,#peginterferon-alfa-2 .interactant span
peginterferon-beta-1a-2.html, Peginterferon beta-1a ,peginterferon-beta-1a-2,https://bnf.nice.org.uk/interaction/peginterferon-beta-1a-2.html,#peginterferon-beta-1a-2 .interactant span
pembrolizumab-2.html, Pembrolizumab ,pembrolizumab-2,https://bnf.nice.org.uk/interaction/pembrolizumab-2.html,#pembrolizumab-2 .interactant span
pemetrexed-2.html, Pemetrexed ,pemetrexed-2,https://bnf.nice.org.uk/interaction/pemetrexed-2.html,#pemetrexed-2 .interactant span
penicillamine-2.html, Penicillamine ,penicillamine-2,https://bnf.nice.org.uk/interaction/penicillamine-2.html,#penicillamine-2 .interactant span
pentamidine.html, Pentamidine ,pentamidine,https://bnf.nice.org.uk/interaction/pentamidine.html,#pentamidine .interactant span
pentazocine-2.html, Pentazocine ,pentazocine-2,https://bnf.nice.org.uk/interaction/pentazocine-2.html,#pentazocine-2 .interactant span
pentostatin-2.html, Pentostatin ,pentostatin-2,https://bnf.nice.org.uk/interaction/pentostatin-2.html,#pentostatin-2 .interactant span
pentoxifylline-2.html, Pentoxifylline ,pentoxifylline-2,https://bnf.nice.org.uk/interaction/pentoxifylline-2.html,#pentoxifylline-2 .interactant span
peppermint-oil-2.html, Peppermint oil ,peppermint-oil-2,https://bnf.nice.org.uk/interaction/peppermint-oil-2.html,#peppermint-oil-2 .interactant span
perampanel-2.html, Perampanel ,perampanel-2,https://bnf.nice.org.uk/interaction/perampanel-2.html,#perampanel-2 .interactant span
pergolide-2.html, Pergolide ,pergolide-2,https://bnf.nice.org.uk/interaction/pergolide-2.html,#pergolide-2 .interactant span
pericyazine-2.html, Pericyazine ,pericyazine-2,https://bnf.nice.org.uk/interaction/pericyazine-2.html,#pericyazine-2 .interactant span
perindopril.html, Perindopril ,perindopril,https://bnf.nice.org.uk/interaction/perindopril.html,#perindopril .interactant span
pertuzumab-2.html, Pertuzumab ,pertuzumab-2,https://bnf.nice.org.uk/interaction/pertuzumab-2.html,#pertuzumab-2 .interactant span
pethidine.html, Pethidine ,pethidine,https://bnf.nice.org.uk/interaction/pethidine.html,#pethidine .interactant span
phenelzine-2.html, Phenelzine ,phenelzine-2,https://bnf.nice.org.uk/interaction/phenelzine-2.html,#phenelzine-2 .interactant span
phenindione-2.html, Phenindione ,phenindione-2,https://bnf.nice.org.uk/interaction/phenindione-2.html,#phenindione-2 .interactant span
phenobarbital-2.html, Phenobarbital ,phenobarbital-2,https://bnf.nice.org.uk/interaction/phenobarbital-2.html,#phenobarbital-2 .interactant span
phenoxymethylpenicillin-2.html, Phenoxymethylpenicillin ,phenoxymethylpenicillin-2,https://bnf.nice.org.uk/interaction/phenoxymethylpenicillin-2.html,#phenoxymethylpenicillin-2 .interactant span
phenylephrine.html, Phenylephrine ,phenylephrine,https://bnf.nice.org.uk/interaction/phenylephrine.html,#phenylephrine .interactant span
phenytoin-2.html, Phenytoin ,phenytoin-2,https://bnf.nice.org.uk/interaction/phenytoin-2.html,#phenytoin-2 .interactant span
pholcodine-2.html, Pholcodine ,pholcodine-2,https://bnf.nice.org.uk/interaction/pholcodine-2.html,#pholcodine-2 .interactant span
pibrentasvir.html, Pibrentasvir ,pibrentasvir,https://bnf.nice.org.uk/interaction/pibrentasvir.html,#pibrentasvir .interactant span
pimecrolimus-2.html, Pimecrolimus ,pimecrolimus-2,https://bnf.nice.org.uk/interaction/pimecrolimus-2.html,#pimecrolimus-2 .interactant span
pimozide-2.html, Pimozide ,pimozide-2,https://bnf.nice.org.uk/interaction/pimozide-2.html,#pimozide-2 .interactant span
pindolol-2.html, Pindolol ,pindolol-2,https://bnf.nice.org.uk/interaction/pindolol-2.html,#pindolol-2 .interactant span
pioglitazone-2.html, Pioglitazone ,pioglitazone-2,https://bnf.nice.org.uk/interaction/pioglitazone-2.html,#pioglitazone-2 .interactant span
piperacillin.html, Piperacillin ,piperacillin,https://bnf.nice.org.uk/interaction/piperacillin.html,#piperacillin .interactant span
piperaquine.html, Piperaquine ,piperaquine,https://bnf.nice.org.uk/interaction/piperaquine.html,#piperaquine .interactant span
pirfenidone-2.html, Pirfenidone ,pirfenidone-2,https://bnf.nice.org.uk/interaction/pirfenidone-2.html,#pirfenidone-2 .interactant span
piroxicam-2.html, Piroxicam ,piroxicam-2,https://bnf.nice.org.uk/interaction/piroxicam-2.html,#piroxicam-2 .interactant span
pitolisant-2.html, Pitolisant ,pitolisant-2,https://bnf.nice.org.uk/interaction/pitolisant-2.html,#pitolisant-2 .interactant span
pivmecillinam.html, Pivmecillinam ,pivmecillinam,https://bnf.nice.org.uk/interaction/pivmecillinam.html,#pivmecillinam .interactant span
pixantrone-2.html, Pixantrone ,pixantrone-2,https://bnf.nice.org.uk/interaction/pixantrone-2.html,#pixantrone-2 .interactant span
pizotifen-2.html, Pizotifen ,pizotifen-2,https://bnf.nice.org.uk/interaction/pizotifen-2.html,#pizotifen-2 .interactant span
polymyxins-2.html, Polymyxins ,polymyxins-2,https://bnf.nice.org.uk/interaction/polymyxins-2.html,#polymyxins-2 .interactant span
polystyrene-sulfonate.html, Polystyrene sulfonate ,polystyrene-sulfonate,https://bnf.nice.org.uk/interaction/polystyrene-sulfonate.html,#polystyrene-sulfonate .interactant span
pomalidomide-2.html, Pomalidomide ,pomalidomide-2,https://bnf.nice.org.uk/interaction/pomalidomide-2.html,#pomalidomide-2 .interactant span
ponatinib-2.html, Ponatinib ,ponatinib-2,https://bnf.nice.org.uk/interaction/ponatinib-2.html,#ponatinib-2 .interactant span
posaconazole-2.html, Posaconazole ,posaconazole-2,https://bnf.nice.org.uk/interaction/posaconazole-2.html,#posaconazole-2 .interactant span
potassium-aminobenzoate-2.html, Potassium aminobenzoate ,potassium-aminobenzoate-2,https://bnf.nice.org.uk/interaction/potassium-aminobenzoate-2.html,#potassium-aminobenzoate-2 .interactant span
potassium-canrenoate.html, Potassium canrenoate ,potassium-canrenoate,https://bnf.nice.org.uk/interaction/potassium-canrenoate.html,#potassium-canrenoate .interactant span
potassium-chloride-2.html, Potassium chloride ,potassium-chloride-2,https://bnf.nice.org.uk/interaction/potassium-chloride-2.html,#potassium-chloride-2 .interactant span
potassium-citrate.html, Potassium citrate ,potassium-citrate,https://bnf.nice.org.uk/interaction/potassium-citrate.html,#potassium-citrate .interactant span
pramipexole-2.html, Pramipexole ,pramipexole-2,https://bnf.nice.org.uk/interaction/pramipexole-2.html,#pramipexole-2 .interactant span
prasugrel-2.html, Prasugrel ,prasugrel-2,https://bnf.nice.org.uk/interaction/prasugrel-2.html,#prasugrel-2 .interactant span
pravastatin.html, Pravastatin ,pravastatin,https://bnf.nice.org.uk/interaction/pravastatin.html,#pravastatin .interactant span
praziquantel-2.html, Praziquantel ,praziquantel-2,https://bnf.nice.org.uk/interaction/praziquantel-2.html,#praziquantel-2 .interactant span
prazosin-2.html, Prazosin ,prazosin-2,https://bnf.nice.org.uk/interaction/prazosin-2.html,#prazosin-2 .interactant span
prednisolone-2.html, Prednisolone ,prednisolone-2,https://bnf.nice.org.uk/interaction/prednisolone-2.html,#prednisolone-2 .interactant span
prednisone-2.html, Prednisone ,prednisone-2,https://bnf.nice.org.uk/interaction/prednisone-2.html,#prednisone-2 .interactant span
pregabalin-2.html, Pregabalin ,pregabalin-2,https://bnf.nice.org.uk/interaction/pregabalin-2.html,#pregabalin-2 .interactant span
prilocaine.html, Prilocaine ,prilocaine,https://bnf.nice.org.uk/interaction/prilocaine.html,#prilocaine .interactant span
primaquine-2.html, Primaquine ,primaquine-2,https://bnf.nice.org.uk/interaction/primaquine-2.html,#primaquine-2 .interactant span
primidone-2.html, Primidone ,primidone-2,https://bnf.nice.org.uk/interaction/primidone-2.html,#primidone-2 .interactant span
procarbazine-2.html, Procarbazine ,procarbazine-2,https://bnf.nice.org.uk/interaction/procarbazine-2.html,#procarbazine-2 .interactant span
prochlorperazine-2.html, Prochlorperazine ,prochlorperazine-2,https://bnf.nice.org.uk/interaction/prochlorperazine-2.html,#prochlorperazine-2 .interactant span
procyclidine.html, Procyclidine ,procyclidine,https://bnf.nice.org.uk/interaction/procyclidine.html,#procyclidine .interactant span
proguanil.html, Proguanil ,proguanil,https://bnf.nice.org.uk/interaction/proguanil.html,#proguanil .interactant span
promazine.html, Promazine ,promazine,https://bnf.nice.org.uk/interaction/promazine.html,#promazine .interactant span
promethazine.html, Promethazine ,promethazine,https://bnf.nice.org.uk/interaction/promethazine.html,#promethazine .interactant span
propafenone.html, Propafenone ,propafenone,https://bnf.nice.org.uk/interaction/propafenone.html,#propafenone .interactant span
propantheline.html, Propantheline ,propantheline,https://bnf.nice.org.uk/interaction/propantheline.html,#propantheline .interactant span
propiverine.html, Propiverine ,propiverine,https://bnf.nice.org.uk/interaction/propiverine.html,#propiverine .interactant span
propofol-2.html, Propofol ,propofol-2,https://bnf.nice.org.uk/interaction/propofol-2.html,#propofol-2 .interactant span
propranolol.html, Propranolol ,propranolol,https://bnf.nice.org.uk/interaction/propranolol.html,#propranolol .interactant span
propylthiouracil-2.html, Propylthiouracil ,propylthiouracil-2,https://bnf.nice.org.uk/interaction/propylthiouracil-2.html,#propylthiouracil-2 .interactant span
proxymetacaine.html, Proxymetacaine ,proxymetacaine,https://bnf.nice.org.uk/interaction/proxymetacaine.html,#proxymetacaine .interactant span
pseudoephedrine.html, Pseudoephedrine ,pseudoephedrine,https://bnf.nice.org.uk/interaction/pseudoephedrine.html,#pseudoephedrine .interactant span
pyrazinamide-2.html, Pyrazinamide ,pyrazinamide-2,https://bnf.nice.org.uk/interaction/pyrazinamide-2.html,#pyrazinamide-2 .interactant span
pyridostigmine.html, Pyridostigmine ,pyridostigmine,https://bnf.nice.org.uk/interaction/pyridostigmine.html,#pyridostigmine .interactant span
pyrimethamine-2.html, Pyrimethamine ,pyrimethamine-2,https://bnf.nice.org.uk/interaction/pyrimethamine-2.html,#pyrimethamine-2 .interactant span
quetiapine-2.html, Quetiapine ,quetiapine-2,https://bnf.nice.org.uk/interaction/quetiapine-2.html,#quetiapine-2 .interactant span
quinagolide-2.html, Quinagolide ,quinagolide-2,https://bnf.nice.org.uk/interaction/quinagolide-2.html,#quinagolide-2 .interactant span
quinapril-2.html, Quinapril ,quinapril-2,https://bnf.nice.org.uk/interaction/quinapril-2.html,#quinapril-2 .interactant span
quinine-2.html, Quinine ,quinine-2,https://bnf.nice.org.uk/interaction/quinine-2.html,#quinine-2 .interactant span
rabeprazole.html, Rabeprazole ,rabeprazole,https://bnf.nice.org.uk/interaction/rabeprazole.html,#rabeprazole .interactant span
rabies-immunoglobulin-2.html, Rabies immunoglobulin ,rabies-immunoglobulin-2,https://bnf.nice.org.uk/interaction/rabies-immunoglobulin-2.html,#rabies-immunoglobulin-2 .interactant span
rabies-vaccine-2.html, Rabies vaccine ,rabies-vaccine-2,https://bnf.nice.org.uk/interaction/rabies-vaccine-2.html,#rabies-vaccine-2 .interactant span
raloxifene.html, Raloxifene ,raloxifene,https://bnf.nice.org.uk/interaction/raloxifene.html,#raloxifene .interactant span
raltegravir-2.html, Raltegravir ,raltegravir-2,https://bnf.nice.org.uk/interaction/raltegravir-2.html,#raltegravir-2 .interactant span
raltitrexed-2.html, Raltitrexed ,raltitrexed-2,https://bnf.nice.org.uk/interaction/raltitrexed-2.html,#raltitrexed-2 .interactant span
ramipril-2.html, Ramipril ,ramipril-2,https://bnf.nice.org.uk/interaction/ramipril-2.html,#ramipril-2 .interactant span
ramucirumab-2.html, Ramucirumab ,ramucirumab-2,https://bnf.nice.org.uk/interaction/ramucirumab-2.html,#ramucirumab-2 .interactant span
ranibizumab-2.html, Ranibizumab ,ranibizumab-2,https://bnf.nice.org.uk/interaction/ranibizumab-2.html,#ranibizumab-2 .interactant span
ranitidine-2.html, Ranitidine ,ranitidine-2,https://bnf.nice.org.uk/interaction/ranitidine-2.html,#ranitidine-2 .interactant span
ranolazine-2.html, Ranolazine ,ranolazine-2,https://bnf.nice.org.uk/interaction/ranolazine-2.html,#ranolazine-2 .interactant span
rasagiline-2.html, Rasagiline ,rasagiline-2,https://bnf.nice.org.uk/interaction/rasagiline-2.html,#rasagiline-2 .interactant span
reboxetine-2.html, Reboxetine ,reboxetine-2,https://bnf.nice.org.uk/interaction/reboxetine-2.html,#reboxetine-2 .interactant span
